Date,Open,High,Low,Close,Volume
2010-02-05,79.26954196532616,81.06397348123281,77.4687058509995,79.5357448798727,947271
2010-02-06,78.06134636569867,79.85556688560382,76.28717351716844,78.62109745741391,2214631
2010-02-07,75.2525850740982,75.4208650040883,74.92932764590898,76.04969345115236,2383504
2010-02-08,74.56478989607943,74.88640599891443,73.46732231734626,74.94858029146482,1368148
2010-02-09,74.42988641133945,74.87842503026057,73.00552796864439,73.90438458633305,4682106
2010-02-10,76.74242084844349,78.44086766943184,75.4271950638428,76.87903805511444,2498600
2010-02-11,73.98913994930183,74.7245715554207,73.45873521393838,73.47711923605999,2385770
2010-02-12,75.43168010517167,76.6939573571662,73.84205749808837,75.43695429138205,4716415
2010-02-13,75.48369871370346,76.46873410134118,75.09321273810737,75.92860294422647,1592732
2010-02-14,74.06902311703435,75.97688027103952,72.23929433659345,73.80934051754524,2667704
2010-02-15,73.18396401187262,75.04060113704807,72.32759571523799,74.11727364995996,2025195
2010-02-16,73.16173668571179,73.79558069602435,72.82275119233961,73.27533921062849,4206812
2010-02-17,70.30207844162791,71.69413803497785,69.16195610144918,69.49643142916945,4903021
2010-02-18,70.30093247405425,71.78246970956266,68.90690099206371,70.70590064202847,4798843
2010-02-19,66.97922803697661,67.56641172550559,65.36050572601958,67.59945482633496,2097196
2010-02-20,68.88693146508274,70.18685932663827,67.48299771056733,69.47851680395495,3796485
2010-02-21,76.77581477209375,77.45180508579682,76.02464886681386,75.96377865177548,3879824
2010-02-22,74.95627302906534,76.0415622984805,74.38319052480877,75.13793955020337,2334187
2010-02-23,74.24982577145117,74.3245221489496,72.60462465013185,73.9702070542737,4196597
2010-02-24,75.85737241596121,76.2890144709549,74.61159146432321,75.02806734594874,3414029
2010-02-25,72.2652591962426,73.3279684593789,71.18398895302238,72.54011899923901,1609856
2010-02-26,69.70198297012757,70.24364747265172,68.8240401287163,68.8588957328121,3410271
2010-02-27,68.53522069695994,70.46051752631578,66.86326045593553,68.92716910914733,239049
2010-02-28,66.39680048135965,66.89728627768883,65.29834715194741,66.82599232675977,184222
2010-03-01,66.73531867777105,67.29518647166293,64.82558811644466,67.21111251116258,4915372
2010-03-02,70.49843644321643,70.99389842221875,69.78649108591391,71.01412866414518,756115
2010-03-03,71.75295381672267,71.9850990977365,71.66094853267916,70.83441142136061,535010
2010-03-04,73.56015335393026,73.75582167523227,72.57692160369659,73.50709689549139,1051267
2010-03-05,74.50747754243432,75.37518084091026,73.71046807363957,74.73917773853874,4158476
2010-03-06,74.03021005847326,75.28192988990173,73.02393754131309,74.7431897408499,3033208
2010-03-07,74.85985324703039,75.18572210119325,74.71871575222953,75.14469180344302,4781185
2010-03-08,75.56253063662244,76.71347899237419,74.7861907842094,75.84910707350714,3798893
2010-03-09,73.82794874103203,74.9191823196639,71.94501912347899,73.60015401663358,441380
2010-03-10,73.61580399243952,74.25375525302705,71.92605337050061,72.66234786391118,2457428
2010-03-11,73.85696462105575,74.42067417060255,73.62063496581244,74.25043895178405,2095970
2010-03-12,75.49736949435216,77.10433135512186,74.93330034920955,74.8522485819116,3111386
2010-03-13,76.14305595177933,77.75672543031386,74.16204566777799,75.96829130560218,4315034
2010-03-14,77.8787633205805,79.74027797178763,76.16193781689448,77.73675137533054,4213129
2010-03-15,77.5157555979858,79.02484134615517,77.30950786031394,78.32086141134494,378172
2010-03-16,79.26507027877268,81.05611673576509,78.48666692130436,78.28674558173329,2437285
2010-03-17,80.47774271281551,80.66031606638778,79.83911543763469,81.37786664691713,4045223
2010-03-18,80.12464511430201,81.02153615825866,79.53822357090588,79.78197420504185,833455
2010-03-19,81.39632165299031,82.90107071186567,79.81316356553862,81.97555793857941,2978449
2010-03-20,80.1419087151757,81.24096647982317,79.25884771242895,80.9173170806923,2395596
2010-03-21,78.93411247727491,79.16824651013012,78.64812911316923,79.45713374070985,3712156
2010-03-22,76.75605527326788,78.15799353618611,76.6105292605395,77.39977539184859,1940326
2010-03-23,78.48770053833469,78.65039809961849,78.31802511016431,79.46097969533704,1406576
2010-03-24,75.80464653554206,77.69914369030978,73.83264440789632,76.31140290605994,604479
2010-03-25,72.1166390233358,72.28364045673312,70.56234519148092,72.23344752280741,4300582
2010-03-26,73.3018340632903,74.28708427187202,73.27912677375546,73.23915534727855,1918850
2010-03-27,72.87216859011481,73.10980442265095,72.6371160965606,73.17058919434693,2850463
2010-03-28,75.72260016418257,76.47234132322997,75.15117599161884,76.45979842056148,3471537
2010-03-29,77.31092457027754,79.23736964915875,77.2866156208979,78.25068222369282,2193554
2010-03-30,77.45951098633026,78.5672195551329,75.52090591509206,77.50570667467056,1864985
2010-03-31,78.59589993469358,79.98739731266281,77.68681780515803,78.8510160948617,1820402
2010-04-01,79.17263669254733,79.73456307173178,77.2718137243942,79.95316426032916,2702066
2010-04-02,80.35974144891254,81.60000664451562,79.80497908295028,79.73598376836007,1022194
2010-04-03,76.36794871842325,76.52341799235322,74.41915910309092,77.34037020738245,1894923
2010-04-04,75.54544987939948,76.61764261208772,74.92639464682684,76.17303991881339,974528
2010-04-05,74.17415147765097,75.8192259634973,72.27455165106711,74.62559049442768,557565
2010-04-06,74.56296584354786,75.3994519161291,72.69750887683983,75.29509362254868,4640579
2010-04-07,77.66956795174875,77.9704017339558,76.48130652104447,77.43134966501079,4604660
2010-04-08,76.69649318453867,78.38073103081008,75.01983577511639,76.63387950412861,3832557
2010-04-09,71.68056006462258,73.41000481713269,70.05475804636242,72.67999541119484,4236100
2010-04-10,72.362332699561,73.47319611076625,70.82435786919997,73.25186415932585,3016241
2010-04-11,70.37001635307489,70.62833518337789,68.46191429855745,70.58236562197665,4416206
2010-04-12,71.17191355815662,72.51531492696833,69.93565707724082,70.8882389942223,4153451
2010-04-13,72.41987137291646,73.96450815638774,71.37954437069247,73.12423437355353,3691786
2010-04-14,70.98609657554474,72.10797251861551,69.23278937022805,70.79306230796954,4123679
2010-04-15,72.58119433336451,73.00712265638234,72.30845138219097,71.61028366470028,4478468
2010-04-16,74.61147302984394,75.7913084035532,73.82698493964448,74.4864228738914,2001552
2010-04-17,74.39946322166125,75.96676924714353,73.60637765701871,74.643636622117,4103877
2010-04-18,76.53129617242705,78.43033741974233,76.23714921056897,77.38447142275004,4725561
2010-04-19,72.31807538869977,74.27814053927072,71.33283920071403,71.97557860927479,993776
2010-04-20,72.55551018706346,73.03580142461985,72.40378353084613,71.81326963088476,1996572
2010-04-21,72.385665139422,73.07699970606973,70.59208831960999,72.33358841994774,2338869
2010-04-22,71.47726087501105,71.82190061741431,71.09268283739371,70.55899810754401,504268
2010-04-23,69.43565112977763,69.61305619729174,69.19437938757642,69.35720866584307,1600522
2010-04-24,67.90855193351102,68.63709165560716,66.90171739180131,68.28934159076975,1431203
2010-04-25,67.84359072892782,69.68533552999145,67.7214348092181,67.39734602522223,4857705
2010-04-26,68.13679586176883,69.63331524253614,67.76775382305608,67.55549450844225,4751324
2010-04-27,67.21079945094002,67.94862673007957,66.28573001867372,67.70574132720753,4601578
2010-04-28,61.44381398418945,61.948687872877485,60.017114812420346,62.23422765956384,1815913
2010-04-29,67.74255321799828,68.63737795164519,66.67731868508824,67.22749422526773,4681474
2010-04-30,70.30584548008663,71.06041380629588,70.26570308453118,69.95000381125298,4048156
2010-05-01,68.71373751334133,70.49479207482112,67.52655260623322,69.07194215163031,4615815
2010-05-02,67.88945971968872,68.88634411754683,67.71561914351386,67.9636728033258,1576885
2010-05-03,70.22068448947272,70.47584509506385,69.65313267787526,69.94684908226999,4037995
2010-05-04,71.72701996704588,72.8685765763837,71.01482651525018,72.70005046463183,155431
2010-05-05,67.8416152819852,68.14733356035386,67.34969982521618,67.16297802850431,1824823
2010-05-06,69.13712285822814,69.70731319561584,68.79037566763863,69.93065370748099,350948
2010-05-07,69.6818257199945,71.64658295381172,69.4577479156584,69.47753691808599,4525978
2010-05-08,69.13807269974384,70.8690869515318,67.50392855784528,68.65387835383372,3302265
2010-05-09,70.05971818669704,71.1732439727249,68.91649280775724,69.61967637401762,1510936
2010-05-10,67.78484158522863,68.15892908234368,67.13748311242014,67.63571446246146,990379
2010-05-11,63.220444492556844,64.44168457744011,62.64318338607633,63.38292093540207,2887947
2010-05-12,63.39566616694961,64.35794637065925,62.33048730184644,62.49931324059446,4331275
2010-05-13,61.49286394677883,63.47278441155872,60.848156256829384,62.112612838488104,4131809
2010-05-14,61.106284226901174,62.46928967134903,59.5858285071218,61.29756170811686,3576382
2010-05-15,56.35145045020506,58.21050873870071,54.6902116346296,57.28150427153808,2178941
2010-05-16,54.3085178531492,55.77025280355649,52.43183693950712,53.67098398548052,1142408
2010-05-17,55.38204920748373,57.06570676100028,55.10250445423115,55.972583831203515,2811177
2010-05-18,54.325003150435236,54.65231503616665,53.99647155457325,54.954152590898,2001538
2010-05-19,55.21895919237957,56.973360274005785,54.4340689775343,55.85215807132273,2918245
2010-05-20,59.53036963856388,60.284258497413695,58.60501006722467,59.13312538689217,4028249
2010-05-21,59.153361970096185,60.95251111664532,58.38557952734976,59.24046769232416,4979732
2010-05-22,63.85475542628221,65.1032314181102,63.62095934486548,64.73441967350917,3194991
2010-05-23,59.36318285812021,60.951233236660805,58.12303734626318,59.43010504207285,1719991
2010-05-24,63.159931965309205,64.73712638775827,62.8565822058437,62.7833761009003,270458
2010-05-25,63.09988330176734,64.23966267150998,61.57496593028596,63.85341457529084,2947795
2010-05-26,62.004814277909865,63.64732888725389,61.783550803999454,62.6977188613789,4652003
2010-05-27,62.37549164145042,62.67532649614797,61.916988850985135,62.81999677823655,4760465
2010-05-28,60.263446551418845,61.54574181718944,58.875549662484644,60.348895438114035,4575649
2010-05-29,57.638990513722405,59.45589163638966,56.47220692419016,57.440693347249685,2879580
2010-05-30,55.71049728078498,57.60506396000861,55.40379447455282,55.882956944818574,4058822
2010-05-31,59.71421000037205,61.45845781826035,57.84997343540483,59.84447636755046,531741
2010-06-01,61.32973364443461,63.174732406789204,59.915256375807814,60.63481173026313,1080297
2010-06-02,64.54874233223566,66.02163080348511,62.68000830269763,65.39987935804922,1320267
2010-06-03,67.2929998247491,67.51947591643061,65.32331742682443,67.97079599764098,3389557
2010-06-04,67.68532177800809,68.48332718574835,67.57579850036403,67.35571626129989,2867194
2010-06-05,70.29686084065617,70.30612488666537,69.62986249727388,70.09319822783806,2402746
2010-06-06,71.03018710011588,71.72409350390834,69.55518460389638,70.9346229818955,3361162
2010-06-07,70.93334069164072,71.83821972390611,70.65162665088113,70.28611466465317,993014
2010-06-08,66.92004956201382,67.64483736024708,65.75887286145773,67.18457813785288,1561105
2010-06-09,65.00795694001866,66.33503168405208,64.65188500627916,65.93009757495757,3221082
2010-06-10,64.61468998188961,66.6084384855815,63.61029996122713,64.8054600165297,3303101
2010-06-11,62.36509178302584,63.865012723824194,61.94528059683467,63.16120036190727,275723
2010-06-12,61.156714150184705,62.100848040404706,60.027031883659475,60.28813142904141,3183388
2010-06-13,61.540952165397755,62.44752983489381,60.492171626742596,61.422477659274215,4638019
2010-06-14,62.79254780886441,63.15640406985496,61.06897656683738,63.68477873313168,4825934
2010-06-15,59.08190548474619,59.623394831033295,57.793906398268156,58.89937382694238,830489
2010-06-16,60.260835623488575,60.704779947354474,59.79868603031243,60.60462111068603,2660688
2010-06-17,62.789174903978655,62.9973920679478,61.18934273323227,62.14626422808732,4477847
2010-06-18,60.50438099620473,60.99072537820364,59.05984713249341,61.2157739324173,395474
2010-06-19,63.3919348001648,64.18630185940171,62.055764527023506,62.801903390996436,587124
2010-06-20,62.943701433989055,63.11471849569799,62.527928923697,61.996765841736696,4918357
2010-06-21,62.661475578519195,63.82755870045858,61.8186264773342,63.446819000673145,3386309
2010-06-22,61.77200553416411,62.53139035049864,60.59141564913449,61.30813281580986,934683
2010-06-23,64.59947493467357,65.41829823905604,63.49538057296961,64.4717279929442,171858
2010-06-24,65.30042364170005,65.58064999323295,63.56348768990422,65.27528603819908,4010906
2010-06-25,65.36889028342793,66.96860079532256,64.51846327448946,64.41382890006817,3808563
2010-06-26,65.46234580707616,65.97812117794257,65.18363365893052,66.13220628067477,2600044
2010-06-27,62.74385694351772,63.79523730812309,62.400498371821115,62.288471596556455,4535196
2010-06-28,61.71485353368039,62.82320953871198,60.412012756976665,62.37433714109479,847859
2010-06-29,59.62284008059712,59.64483173791408,59.34906882045951,60.422877364293335,1436035
2010-06-30,60.923090726570976,62.253164075663484,60.57234816932408,61.7519146184209,3338329
2010-07-01,62.52498002337884,63.29125707987783,61.48714461281316,61.61891195692895,1330745
2010-07-02,62.88835435038319,64.09465856931597,62.39765613102055,62.66694557846714,983505
2010-07-03,61.84865686176741,62.560002294697306,60.41056505139892,61.44290029301376,1663677
2010-07-04,60.69981394128742,62.57347341993693,59.23466974686691,60.12969469846893,3047234
2010-07-05,64.69960201035947,65.22413009895912,63.50944614895896,63.80245363732797,2684491
2010-07-06,70.42589259840842,71.96771700590007,70.21269609214087,69.57616816188005,2264245
2010-07-07,71.0216625297324,72.01264516214479,69.64485773687693,70.89131720693989,3950402
2010-07-08,72.5796206461741,73.96901358788296,72.03533037171418,72.76008197991229,1921097
2010-07-09,70.57780313032767,70.76096727698094,68.74317597940318,69.85144039216559,2900575
2010-07-10,70.07725433592476,71.16105623068148,68.33136266417195,70.54170410874389,4454147
2010-07-11,72.56145496907179,73.87902170249322,71.17690184003608,73.25984627220242,1465078
2010-07-12,71.2504201340708,73.22575615006409,69.36230145469757,70.32927375680781,4372501
2010-07-13,68.89722972843097,70.7477263632623,68.53607903817631,69.03312018953623,177260
2010-07-14,67.17275869333614,69.11487518366687,65.28422571510927,67.12118712665107,3487924
2010-07-15,69.15435731122751,70.84345610829766,68.51615636474101,69.81218825952887,1130710
2010-07-16,68.08253123770626,68.32366500926082,67.92862483444785,68.47510878946254,4222927
2010-07-17,67.3777129132569,68.82724645631443,67.24700023165902,67.00829358891812,695672
2010-07-18,70.22942376029238,71.4812065131664,68.45746826382,70.46115013665698,4598251
2010-07-19,70.45094725695866,70.49974882007173,68.7107495091568,69.49348607865943,2058559
2010-07-20,72.02773168302802,73.62529815457535,70.03186346196135,71.72915531393144,3004635
2010-07-21,73.81493361399518,74.61879544121366,72.85518237338736,74.06994454043192,2502413
2010-07-22,72.23226599788553,73.70743060106332,71.75471170634893,71.45321422414833,2942393
2010-07-23,75.00556526284835,75.5800432461565,74.41294902193637,74.47278076494817,584773
2010-07-24,74.9956044671126,76.35489903249874,74.55909669138246,75.89552683501304,2601004
2010-07-25,76.26807066669738,76.4468926713219,75.43290911512753,77.02630728182172,1348226
2010-07-26,75.82327599698283,76.15734388916698,73.84093874470888,75.28661939974971,1013145
2010-07-27,77.83155575116487,79.1308490491496,76.61608216140715,77.85693277319788,1865563
2010-07-28,75.11158465253233,75.48446117682084,73.55241570539883,74.81183517086579,943690
2010-07-29,73.72430367751514,75.66250893779676,71.95673190758829,74.57980824390556,2395280
2010-07-30,77.84166805647564,78.14945986915535,76.2100018064944,77.29054920014896,2824665
2010-07-31,75.75576946251434,76.82971830830117,74.56988959283093,75.91594187818995,981234
2010-08-01,75.86005301163827,77.77135600809778,74.13579777710737,76.47908516108802,2848489
2010-08-02,74.61763769330639,75.71935243452467,74.44366417348357,74.43454411944779,929712
2010-08-03,71.99535550337646,72.987106973534,71.83326307156116,71.43572190727608,4870284
2010-08-04,70.45317272343465,70.60543444241524,68.75075889533711,70.44346577746259,3757530
2010-08-05,75.789881979713,76.48550039551739,74.43384967459488,75.92134590770458,2683618
2010-08-06,73.6128390423609,75.37009901507122,72.01798699914704,73.92974271167776,2425877
2010-08-07,76.11468978775535,77.47497133127595,74.87746703132498,76.62012306687063,4592221
2010-08-08,76.05150513721755,77.8132466556154,74.30781808172708,75.10999970328666,4433080
2010-08-09,76.07029647451597,77.55731298709918,75.74877668241935,76.7062305227541,498880
2010-08-10,77.35775449477981,78.37268996230148,77.34498275134615,76.93183076112963,1935535
2010-08-11,77.33931132893747,77.8589184910658,76.07129992273825,77.41928208836919,3958768
2010-08-12,77.72824816151872,77.94220943917264,76.20619235651466,77.81078131887094,1828069
2010-08-13,77.24321009271044,79.10726630373048,77.03819063672908,78.11766706718335,2036958
2010-08-14,77.91178080258484,78.04745492079519,77.3098536686912,78.32812497987541,3936221
2010-08-15,77.49371482018289,78.73554585571785,77.40223075255786,78.23678843248764,1105758
2010-08-16,77.34868501475341,79.2864407253248,75.84938135126757,76.60885749501468,1911130
2010-08-17,79.8993458880803,80.7911513008338,79.35209255551698,80.89359488839573,2188262
2010-08-18,79.25361721719328,80.15639126585263,78.92636957480994,79.84323631469314,3582836
2010-08-19,76.52355106969158,77.88454967384101,75.2145286411293,76.070070123688,4806935
2010-08-20,79.67722899755942,79.97934478112123,78.81255939547422,80.56446083789463,4959140
2010-08-21,82.26396466107951,82.81239506577685,80.29600936515986,82.0826326737096,4570978
2010-08-22,81.11680473985989,81.57671395164206,80.69059533180972,80.17907290562891,3320565
2010-08-23,78.5542439838,79.50066379718312,76.61785712797057,77.92529501520625,4163731
2010-08-24,81.45030302817847,83.00349673376195,79.90845933889037,82.13986948441224,2577053
2010-08-25,81.2609919673671,81.3260443263496,79.41929627173573,81.49429259640858,578358
2010-08-26,85.24988185421955,86.21292655724466,85.01526547629476,84.50025343862465,1596703
2010-08-27,82.70507212154934,83.68826121503221,82.57665424739906,82.86901492537814,2498133
2010-08-28,86.44389034284049,88.03900854411486,85.82316642499335,86.3543306410041,3136368
2010-08-29,86.20133199171075,86.78465714912934,84.81136821945766,86.92157678608915,1939897
2010-08-30,81.71323422000093,81.79247187069764,80.75222032548527,80.92309457683727,2124808
2010-08-31,81.38263863266934,82.78756857375755,80.26334126569552,80.40218032750771,3985867
2010-09-01,78.48252040213599,79.51794368890542,78.30678740384633,78.18377426455434,2311913
2010-09-02,76.96143946238129,78.34036940065583,75.36026606416313,76.36173995087091,2030586
2010-09-03,75.59912234460441,75.8082580252732,74.32626184551714,76.01207379757821,4686790
2010-09-04,76.80153895882844,78.54347720632062,75.3733650945636,77.40499512496802,3508646
2010-09-05,74.76844474960107,76.3980949770941,74.60821505683172,75.55807806172213,4586998
2010-09-06,77.62896906482071,78.91612445521376,76.57616374294848,78.09214810833137,3654493
2010-09-07,77.2827916692301,77.40349583721122,76.7885852012098,76.60188102945646,3435147
2010-09-08,78.43056760041853,79.10435918396074,78.06633176904113,79.00996461470349,1294538
2010-09-09,78.64458453258585,79.64097596549213,77.5338574307106,79.08298808913038,4137255
2010-09-10,77.80226083977878,79.16271732464136,77.65786402182043,76.86356584419039,1455891
2010-09-11,78.15860436837944,79.08385028185808,76.42205935756269,78.61294250791205,3833089
2010-09-12,77.3687356518522,78.11081317782141,75.39343652438009,76.44895403467717,1940880
2010-09-13,81.55890218558324,82.71625300272802,80.68167134720406,82.00941750641351,3754428
2010-09-14,83.78360458822344,84.62704644197035,83.22994899375334,83.96830524541016,2245532
2010-09-15,83.72991061243289,84.15123499044422,82.48397744530592,83.99303105261794,2050632
2010-09-16,82.08570844754463,83.90377348887591,81.72634222980415,81.56079509739239,3183974
2010-09-17,83.38845577313855,83.75040967855753,81.67968558639939,83.37301148603461,3530224
2010-09-18,83.42347640424946,84.45311111210884,82.70500966544992,83.60937810711931,4033305
2010-09-19,82.11868497524196,82.90084804854548,80.17986033057139,81.63495184064422,544667
2010-09-20,80.7492205300033,81.01096785144,78.8095784398462,80.65679961277058,4442186
2010-09-21,81.99602878008007,82.14302227474009,81.65651296990498,82.0355766771921,1142501
2010-09-22,84.37823653960504,84.8756650847803,83.14394656639698,84.79179097337594,3477272
2010-09-23,82.8630321417607,83.19827057433733,82.78968928789361,83.33583617189198,2931083
2010-09-24,83.57401912146241,85.18535942736251,82.40331039266891,84.31056168248892,4728786
2010-09-25,86.45085661071924,86.67469584951469,85.91135738768526,85.56503032289787,3989226
2010-09-26,87.57312035925669,87.81734018727674,86.66872230268982,88.4408703943125,1235714
2010-09-27,88.23063725948776,89.24510687686455,88.14749154138698,87.52732366141194,1859755
2010-09-28,90.34046011020695,91.37165216736545,89.36276694969311,90.67418862529915,4938794
2010-09-29,90.40325986024784,90.4632070399932,89.78739997706546,90.81262138572113,590169
2010-09-30,93.28932925307488,93.47713068465372,91.94412501662462,93.17682969168402,411929
2010-10-01,90.97895854326804,91.3332581221628,89.5937066388157,91.65518912256425,925033
2010-10-02,90.53786137281703,91.77355585321946,88.8000514038596,90.6790808660947,1217550
2010-10-03,90.3342079691263,92.19610536014025,88.95515446706318,90.6872347406808,4267100
2010-10-04,92.3386231050993,93.64108905918229,92.12543704448332,92.65431371430537,662793
2010-10-05,91.26371191987135,91.36013599759247,89.30936355142872,91.07752784131709,3740289
2010-10-06,91.0416314212039,92.51852983970656,89.2846002986012,90.84991206450597,4080102
2010-10-07,91.40550673082761,92.74069350195478,89.78981484694509,91.93007700038085,3530718
2010-10-08,91.7919818333312,92.03239994407242,90.70300363740951,90.80349915432745,2917095
2010-10-09,93.55689868740494,94.28982175714773,92.76455330418642,93.94783310078466,4246345
2010-10-10,91.40003059044044,92.14653417369912,90.94549133591413,90.54642243797733,975337
2010-10-11,87.82505928824712,89.16148488535715,86.58607859622789,87.75204737584826,796716
2010-10-12,89.61985664573997,90.57822040099943,89.5685725141271,89.30235230099228,4768319
2010-10-13,88.692421546022,89.4900671078158,87.53207680756734,88.75962663947575,1831011
2010-10-14,92.32654742290352,93.76279357535651,90.41550003099364,91.36301258825624,3807894
2010-10-15,92.21995015694314,92.23507590689943,90.92500072863393,93.01601125484312,4142214
2010-10-16,92.15733117405891,94.02620322766994,91.45408579957964,91.36017283095734,2885178
2010-10-17,92.88335365605339,93.3969067914944,92.31360785212954,92.49793358590595,1821202
2010-10-18,92.8940138382997,94.11468140492154,91.46171248985331,92.43926183976677,4395072
2010-10-19,95.8825012157276,96.1262734024015,95.52020251665824,96.24473692365757,3262100
2010-10-20,96.68424654841368,96.89800039460317,95.54962210915588,96.1973721158164,4806430
2010-10-21,94.52395678560757,95.49104807904742,92.91197168605726,94.62440986992009,357793
2010-10-22,94.75135872484155,95.95458236513421,93.11298100598798,95.51977165153836,3127288
2010-10-23,92.44590050207559,92.86999018189204,91.22393852437361,92.26795744168899,1151834
2010-10-24,91.06306551788286,91.61267758897914,89.4178368808555,90.91054202518039,2687486
2010-10-25,89.45130389038627,89.6423745180556,88.20358524103312,89.35483924786072,2728023
2010-10-26,87.21475474363267,88.94034889871912,86.78127514345111,86.40618385467299,3548779
2010-10-27,86.40792584629104,87.69186884717757,85.19373777411347,86.50132067171917,2461828
2010-10-28,86.43461777455504,87.42815149227337,84.45904673412527,85.7074972796685,456965
2010-10-29,83.89634825311973,84.7049857893283,83.03994902326849,84.33154378443608,1340428
2010-10-30,84.1923466365147,84.35118537449267,84.02103013732184,84.98072838584294,4116906
2010-10-31,87.28455319908964,87.93129632332068,86.83124039463567,86.99454581075352,2565425
2010-11-01,87.10421061335504,88.70492362899977,86.63678644953417,87.18423444256406,3015534
2010-11-02,87.18919719917623,88.49095193727062,86.12328162607356,86.83786470540699,2989155
2010-11-03,89.87265573144224,91.196334111141,88.75708889670219,90.33395675192072,3592624
2010-11-04,86.39550619618493,86.5157908813865,85.27091256442911,87.31075676519569,1880972
2010-11-05,86.94447433382834,88.0161297027745,86.7511214345349,86.8452162063447,2644593
2010-11-06,86.213586428142,86.90872947661995,84.88376297916756,86.80448634972146,3380188
2010-11-07,84.50160124532309,86.35560318117167,83.42168698476196,85.18566783407593,3093802
2010-11-08,82.92573329616081,84.17290467216634,82.74748443192878,83.43627413715443,2585506
2010-11-09,83.71495532652206,85.13244472200802,83.64263456547253,83.32121203841271,3971531
2010-11-10,82.37218461824189,83.09245743318493,82.19689912471421,83.24610026430402,2213872
2010-11-11,78.96751176636216,79.86191684737183,77.76632309964093,78.99887062175516,3559134
2010-11-12,81.02831533246753,82.0222422982792,79.04399930282091,81.73116524795772,1980919
2010-11-13,80.11443669008699,81.87038533097713,78.37832330987209,80.72628749032224,2983610
2010-11-14,80.73547166936567,81.34482994756175,80.57363310326316,80.54143202689599,3956667
2010-11-15,80.92062993696793,82.87185033868775,79.63868578227726,81.56559106423664,671820
2010-11-16,78.69654386579398,80.42057283033922,76.8510294847672,78.67066770343186,848848
2010-11-17,81.56158687286573,82.56671902579262,80.7642608173211,80.85433485719022,575404
2010-11-18,83.0625990756317,83.19894369440269,83.01097526173272,82.33293165394134,2102515
2010-11-19,84.37247440314928,85.23747015980955,83.74884213697877,84.38475812882977,3774796
2010-11-20,84.37923896682213,84.59056833534562,83.09758633744171,83.81131533184133,1582444
2010-11-21,86.865766960501,86.98846621472234,85.30424378836413,86.78536780803965,4929836
2010-11-22,89.11556854864929,91.10530118298882,89.00000742665657,89.5056390063664,4598774
